"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-21","14.99",,"0.02","0.0","0.0","43","44","27","  210","  210","25.1","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-22","7.38",,"0.00","0.0","0.0","29","35","22","  330","  320","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-23","8.28",,"0.00","0.0","0.0","36","46","32","  220","  220","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-24","13.42",,"0.00","0.0","0.0","44","63","32","  190","  190","25.9","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-25","12.30",,"0.00","0.0","0.0","49","55","32","  310","  330","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-26","7.38",,"0.00","0.0","0.0","38","49","27","  240","  250","16.1","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-27","7.16",,"0.00","0.0","0.0","44","57","31","  210","  210","23.0","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-28","15.21",,"0.00","0.0","0.0","55","61","43","  210","  210","28.0","36.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-29","7.16",,"0.00","0.0","0.0","43","47","34","   50","   50","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-11-30","10.74",,"0.00","0.0","0.0","46","54","39","  290","  300","21.0","27.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-01","4.92",,"0.00","0.0","0.0","41","53","28","  210","  220","13.0","15.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-02","4.25",,"0.00","0.0","0.0","42","54","33","  230","  230","10.1","13.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-03","6.26",,"0.00","0.0","0.0","43","58","29","  170","  170","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-04","21.92",,"0.16","0.0","0.0","55","65","44","  250","  190","35.1","47.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-05","21.92",,"0.00","0.0","0.0","41","44","27","  250","  280","38.0","50.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-06","13.65",,"0.00","0.0","0.0","31","35","26","  250","  250","23.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-07","12.30",,"0.00","0.0","0.0","25","29","19","  280","  320","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-08","12.30",,"0.01","0.0","0.0","25","37","18","  210","  240","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-09","13.87",,"0.03","0.6","1.2","30","32","20","  320","  320","25.9","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-10","10.07",,"0.00","0.0","0.0","26","35","20","  240","  250","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-11","9.84",,"0.08","1.4","0.0","31","39","23","  330","  320","28.0","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-12","13.42",,"0.00","0.0","1.2","24","31","17","  350","  340","30.0","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-13","16.11",,"0.00","0.0","1.2","26","38","22","  320","  330","31.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-14","8.05",,"0.00","0.0","0.0","24","27","16","  340","  340","19.9","25.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-15","11.41",,"0.00","0.0","0.0","26","37","21","  300","  290","25.1","33.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-16","7.83",,"0.00","0.0","0.0","38","46","27","  220","  220","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-17","4.70",,"0.00","0.0","0.0","35","42","29","   40","   40","10.1","12.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-18","11.41",,"0.01","0.0","0.0","42","46","39","  240","  240","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-19","12.08",,"0.00","0.0","0.0","43","50","35","  240","  240","21.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-20","8.50",,"0.00","0.0","0.0","34","37","27","  330","  360","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-21","8.95",,"0.00","0.0","0.0","35","40","32","  140","  140","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-22","6.93",,"0.00","0.0","0.0","38","39","33","  340","   10","16.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-23","9.40",,"0.00","0.0","0.0","31","33","19","  300","  320","18.1","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-24","8.95",,"0.18","1.8","0.0","21","22","18","  270","  280","18.1","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-25","12.97",,"0.01","0.1","2.0","16","21","2","  280","  280","21.9","30.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-26","9.62",,"0.00","0.0","1.2","2","5","-3","  300","  300","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-27","7.83",,"0.00","0.0","1.2","1","7","-4","  300","  310","15.0","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-28","7.83",,"0.03","0.6","1.2","6","15","0","  190","  200","17.0","21.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-29","6.26",,"0.08","0.8","2.0","12","15","9","  290","  280","13.0","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-30","13.42",,"0.00","0.0","2.0","9","15","-1","  320","  310","23.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2017-12-31","11.18"," 1455","0.00","0.0","2.0","4","13","-1","  320","  320","18.1","21.9"
