"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-29","13.20",,"0.00","0.0","0.0","50","57","44","  200","  230","21.9","31.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-11-30","10.74",,"0.00","0.0","0.0","41","45","34","  250","  240","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-01","13.42",,"0.00","0.0","0.0","38","41","35","  270","  250","23.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-02","9.40",,"0.00","0.0","0.0","37","40","34","  300","  300","17.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-03","5.59",,"0.00","0.0","0.0","33","34","29","  300","  300","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-04","3.80",,"0.50","6.4","0.0","31","33","27","  260","  250","15.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-05","9.40",,"0.00","0.0","5.1","32","34","31","  270","  280","21.0","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-06","9.84",,"0.00","0.0","2.0","33","41","25","  260","  270","21.9","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-07","16.11",,"0.00","0.0","0.0","26","27","22","  280","  280","29.1","36.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-08","16.55",,"0.01","0.0","0.0","21","24","17","  270","  280","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-09","9.84",,"0.00","0.0","0.0","23","25","18","  260","  310","14.1","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-10","8.72",,"0.12","2.7","0.0","20","23","18","  270","  150","14.1","18.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-11","9.62",,"0.44","5.1","3.1","26","33","23","  280","  290","18.1","23.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-12","11.18",,"0.00","0.0","5.1","25","32","7","  290","  290","23.0","29.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-13","9.62",,"0.00","0.1","5.1","15","22","2","  340","  320","17.0","19.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-14","16.11",,"0.00","0.0","5.1","10","19","3","  270","  280","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-15","10.96",,"0.00","0.0","3.9","4","9","-2","  280","  300","21.0","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-16","9.40",,"0.13","1.2","3.9","12","20","7","  140","  130","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-17","10.29",,"0.12","1.7","5.1","20","22","18","  320","  320","28.0","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-18","12.75",,"0.03","0.5","5.9","11","18","-7","  340","  330","28.0","34.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-19","12.08",,"0.00","0.0","5.9","-1","15","-13","  210","  220","19.9","25.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-20","16.11",,"0.00","0.0","5.9","20","28","14","  240","  240","29.1","38.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-21","8.50",,"0.00","0.0","5.1","26","36","19","  240","  250","17.0","21.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-22","9.17",,"0.00","0.0","5.1","34","37","24","  300","  300","15.0","19.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-23","7.83",,"0.10","0.0","3.1","31","35","27","  180","  180","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-24","4.70",,"0.00","0.0","3.1","35","38","33","  310","  310","14.1","17.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-25","14.09",,"0.09","0.0","2.0","33","39","32","  100","  110","21.9","28.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-26","19.01",,"0.23","0.0","0.0","45","54","28","  250","  260","33.1","44.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-27","10.96",,"0.00","0.0","0.0","28","28","19","  280","  280","21.9","32.0"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-28","12.08",,"0.00","0.0","0.0","30","45","19","  200","  200","30.0","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-29","17.67",,"0.00","0.0","0.0","34","35","30","  290","  290","25.9","35.1"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-30","13.42",,"0.00","0.0","0.0","29","38","24","  200","  210","29.1","38.9"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2016-12-31","13.20",,"0.00","0.0","0.0","35","40","23","  210","  210","25.1","36.0"
